frame,class,confidence,bbox
16,person,0.6333266496658325,"[919.97314453125, 351.931884765625, 953.862548828125, 434.51220703125]"
16,car,0.585997462272644,"[356.46343994140625, 381.81915283203125, 403.10723876953125, 413.20928955078125]"
16,car,0.5404472947120667,"[0.0, 379.09063720703125, 56.08529281616211, 418.55279541015625]"
16,bus,0.3814697265625,"[816.68798828125, 308.96630859375, 1003.67041015625, 411.5428466796875]"
16,car,0.36724790930747986,"[360.955078125, 379.84747314453125, 402.39410400390625, 406.1300048828125]"
16,car,0.3047099709510803,"[786.9608154296875, 370.34808349609375, 841.165771484375, 397.7119140625]"
16,car,0.2635035216808319,"[763.7352294921875, 369.6832275390625, 841.6563720703125, 403.0577392578125]"
16,person,0.2512723505496979,"[995.865478515625, 372.43414306640625, 1010.76025390625, 399.3707275390625]"
17,person,0.7128689885139465,"[923.548583984375, 352.0554504394531, 961.18798828125, 436.7696838378906]"
17,car,0.6825235486030579,"[355.19464111328125, 382.13458251953125, 401.20880126953125, 414.61004638671875]"
17,car,0.5985194444656372,"[429.1397705078125, 384.580810546875, 506.17626953125, 438.030029296875]"
17,car,0.39091113209724426,"[624.0151977539062, 365.3746337890625, 654.1712036132812, 392.7587890625]"
17,car,0.3322918713092804,"[791.2861938476562, 371.72039794921875, 844.9229125976562, 399.36737060546875]"
17,car,0.2625896632671356,"[0.0, 380.689208984375, 55.98729705810547, 419.14959716796875]"
18,person,0.7421130537986755,"[925.9943237304688, 352.2692565917969, 960.4797973632812, 437.5534973144531]"
18,car,0.6892781853675842,"[355.56121826171875, 382.3028564453125, 403.44500732421875, 415.61328125]"
18,car,0.6100109815597534,"[432.3564147949219, 386.7216796875, 507.2453308105469, 438.80584716796875]"
18,car,0.5592136383056641,"[625.7133178710938, 364.4781799316406, 656.7039184570312, 392.8836975097656]"
18,car,0.38526904582977295,"[791.6856689453125, 372.41864013671875, 847.8494873046875, 401.34124755859375]"
18,car,0.3232135474681854,"[0.0, 379.8935241699219, 55.77238464355469, 420.2437438964844]"
18,bus,0.27178460359573364,"[826.5440673828125, 308.20855712890625, 1006.2613525390625, 414.97589111328125]"
18,car,0.2514217793941498,"[756.9093017578125, 375.81402587890625, 790.6168212890625, 409.84857177734375]"
19,car,0.7292724847793579,"[432.813232421875, 389.3877258300781, 510.273193359375, 440.7333068847656]"
19,person,0.707325279712677,"[931.02197265625, 351.979736328125, 962.5771484375, 438.64202880859375]"
19,car,0.7033275365829468,"[352.29278564453125, 381.2166442871094, 401.78326416015625, 416.4606018066406]"
19,car,0.58168625831604,"[627.6343994140625, 365.22845458984375, 658.0120849609375, 392.72503662109375]"
19,bus,0.44284918904304504,"[819.3250732421875, 310.2896728515625, 1018.09423828125, 404.3077392578125]"
19,car,0.3585009276866913,"[794.5604248046875, 371.9239807128906, 850.927978515625, 402.0691833496094]"
19,person,0.338860422372818,"[1057.3475341796875, 348.3907165527344, 1082.1229248046875, 401.2096862792969]"
20,car,0.7597111463546753,"[434.50128173828125, 387.59637451171875, 510.89971923828125, 438.77716064453125]"
20,car,0.7170225381851196,"[350.027099609375, 381.67047119140625, 400.9476318359375, 416.65667724609375]"
20,person,0.651251494884491,"[935.2316284179688, 354.365234375, 970.6329956054688, 439.1263427734375]"
20,car,0.5834837555885315,"[629.29541015625, 365.39044189453125, 659.235595703125, 392.39654541015625]"
20,car,0.3831860423088074,"[797.4011840820312, 372.27276611328125, 853.0687866210938, 399.79632568359375]"
20,bus,0.3475145995616913,"[827.742919921875, 306.8721923828125, 1020.1748046875, 415.67987060546875]"
20,person,0.27083101868629456,"[1009.7581787109375, 371.0367431640625, 1025.1978759765625, 401.050537109375]"
20,car,0.2618100643157959,"[608.7898559570312, 351.31060791015625, 655.4829711914062, 390.32952880859375]"
21,car,0.7448281645774841,"[437.12506103515625, 384.5478515625, 513.2975463867188, 438.826416015625]"
21,car,0.7000331878662109,"[350.1314392089844, 380.5555419921875, 399.6731262207031, 416.97894287109375]"
21,person,0.6951503157615662,"[937.5994262695312, 354.3721923828125, 971.5593872070312, 440.08685302734375]"
21,car,0.5555607676506042,"[630.497802734375, 365.59515380859375, 660.389892578125, 392.12347412109375]"
21,car,0.3933447301387787,"[792.1446533203125, 372.96533203125, 856.6739501953125, 408.357177734375]"
21,bus,0.37149372696876526,"[826.4757690429688, 306.97100830078125, 1020.7526245117188, 412.393798828125]"
21,car,0.3601700961589813,"[798.4234008789062, 372.02520751953125, 855.3333129882812, 401.44708251953125]"
21,person,0.26944172382354736,"[742.2260131835938, 353.3583068847656, 766.2335815429688, 413.4377136230469]"
21,car,0.25513607263565063,"[0.0, 380.40338134765625, 49.65370178222656, 419.58172607421875]"
22,car,0.7138774394989014,"[439.9813232421875, 385.9006042480469, 515.1141357421875, 438.5366516113281]"
22,person,0.7110590934753418,"[944.8880615234375, 351.6942138671875, 977.8333740234375, 440.3232421875]"
22,car,0.6475611329078674,"[347.62469482421875, 382.30841064453125, 397.63653564453125, 417.4031982421875]"
22,car,0.49512067437171936,"[631.7205810546875, 366.80621337890625, 662.8897705078125, 392.49261474609375]"
22,car,0.36775967478752136,"[784.2750854492188, 372.5199279785156, 858.3632202148438, 406.1369934082031]"
22,person,0.3053103983402252,"[745.5576171875, 350.6075134277344, 769.994873046875, 413.3733825683594]"
23,car,0.7113277912139893,"[440.7606201171875, 385.5994873046875, 515.6107177734375, 438.0745849609375]"
23,car,0.6587089896202087,"[346.4808349609375, 383.91192626953125, 396.559814453125, 417.62615966796875]"
23,person,0.6006585955619812,"[948.31396484375, 352.771484375, 980.2109375, 440.5543212890625]"
23,car,0.41041240096092224,"[632.8085327148438, 367.18194580078125, 663.8301391601562, 392.35418701171875]"
23,person,0.3807609975337982,"[1019.1072998046875, 372.4979248046875, 1035.8402099609375, 403.13507080078125]"
23,bus,0.3190484344959259,"[826.15966796875, 308.47705078125, 1029.267822265625, 409.4178466796875]"
23,car,0.2611004710197449,"[803.575439453125, 371.69439697265625, 860.33056640625, 402.80828857421875]"
24,car,0.7459391355514526,"[442.15777587890625, 384.99853515625, 515.8051147460938, 438.6595458984375]"
24,car,0.7028394341468811,"[345.24163818359375, 383.4866638183594, 396.166015625, 418.3327331542969]"
24,person,0.6963914036750793,"[955.388427734375, 352.98590087890625, 989.142578125, 441.11798095703125]"
24,bus,0.40442126989364624,"[828.8380126953125, 306.275390625, 1030.6693115234375, 410.50927734375]"
24,car,0.38803631067276,"[634.4911499023438, 368.54400634765625, 664.3035278320312, 392.34906005859375]"
24,car,0.3285059928894043,"[872.940185546875, 372.9869384765625, 960.74658203125, 414.62353515625]"
24,car,0.2638239860534668,"[805.595458984375, 372.482666015625, 862.65185546875, 402.4810791015625]"
24,person,0.25708243250846863,"[1022.679931640625, 373.35552978515625, 1038.0, 402.26397705078125]"
25,car,0.8171228766441345,"[444.56121826171875, 384.57818603515625, 518.0771484375, 437.90008544921875]"
25,person,0.7213188409805298,"[960.5203247070312, 354.97308349609375, 989.9254760742188, 437.4053955078125]"
25,car,0.7111691832542419,"[341.0799560546875, 383.59814453125, 396.8194580078125, 418.7532958984375]"
25,bus,0.6684229969978333,"[832.112060546875, 306.07733154296875, 1027.9326171875, 410.90155029296875]"
25,car,0.28836119174957275,"[880.8822631835938, 373.5318603515625, 966.4472045898438, 416.3170166015625]"
25,car,0.26385068893432617,"[806.0443115234375, 371.9473876953125, 864.248291015625, 403.03912353515625]"
25,car,0.25251421332359314,"[636.2214965820312, 368.4272155761719, 664.8317260742188, 391.6398620605469]"
26,car,0.811524510383606,"[444.70672607421875, 384.669677734375, 519.7398071289062, 437.891357421875]"
26,car,0.7364216446876526,"[333.6301574707031, 384.408447265625, 393.5008239746094, 420.453369140625]"
26,person,0.664100170135498,"[963.71826171875, 352.1794128417969, 996.4599609375, 441.6288757324219]"
26,bus,0.658986508846283,"[834.0594482421875, 307.34393310546875, 1033.5072021484375, 409.87237548828125]"
26,car,0.3589542806148529,"[809.267822265625, 371.69952392578125, 866.159423828125, 403.0653076171875]"
26,person,0.26020100712776184,"[1026.4638671875, 371.80389404296875, 1044.07421875, 402.47564697265625]"
27,car,0.7752072811126709,"[449.6387939453125, 383.1422119140625, 521.8203125, 434.7418212890625]"
27,car,0.7334667444229126,"[332.16412353515625, 383.236328125, 393.27655029296875, 420.5706787109375]"
27,person,0.5580147504806519,"[968.7648315429688, 354.449462890625, 999.9666137695312, 443.748046875]"
27,car,0.43014028668403625,"[639.848876953125, 364.9989929199219, 668.924072265625, 392.4206848144531]"
27,bus,0.3321506679058075,"[837.462158203125, 308.68292236328125, 1036.658935546875, 410.95684814453125]"
27,car,0.323868066072464,"[881.4439697265625, 375.4460144042969, 975.4803466796875, 413.3454895019531]"
27,car,0.27906909584999084,"[802.556884765625, 372.8619689941406, 883.08544921875, 409.3381042480469]"
27,car,0.2650454044342041,"[812.4711303710938, 372.0301513671875, 868.9221801757812, 403.44158935546875]"
28,car,0.7906442284584045,"[333.07073974609375, 383.43243408203125, 393.489501953125, 421.01116943359375]"
28,car,0.7748487591743469,"[450.2877197265625, 382.725830078125, 523.3709716796875, 434.82421875]"
28,person,0.7128962278366089,"[970.3548583984375, 352.77520751953125, 1004.0086669921875, 444.23895263671875]"
28,car,0.5623859763145447,"[640.0999755859375, 364.9934997558594, 671.4879150390625, 392.7600402832031]"
28,car,0.5609532594680786,"[906.1322021484375, 375.02410888671875, 978.0283203125, 411.81976318359375]"
28,car,0.2845107913017273,"[811.9608154296875, 372.52252197265625, 872.29150390625, 405.56402587890625]"
29,car,0.8340296149253845,"[450.51580810546875, 382.28521728515625, 524.1954345703125, 435.75518798828125]"
29,car,0.7293283939361572,"[331.1825866699219, 383.41351318359375, 393.4024353027344, 421.325927734375]"
29,person,0.6234894394874573,"[978.9628295898438, 357.8994140625, 1011.0623168945312, 447.7252197265625]"
29,car,0.5541976094245911,"[640.1336669921875, 364.75811767578125, 672.1436767578125, 392.6658935546875]"
29,car,0.34003838896751404,"[907.2740478515625, 375.0142517089844, 985.0174560546875, 416.0298767089844]"
29,car,0.3046518564224243,"[790.83984375, 373.292236328125, 879.319091796875, 409.1884765625]"
29,car,0.26636603474617004,"[810.9168701171875, 372.43572998046875, 874.6470947265625, 405.13897705078125]"
30,car,0.8694891929626465,"[452.2249755859375, 382.6736145019531, 525.1520385742188, 434.7634582519531]"
30,car,0.7470663785934448,"[329.32769775390625, 383.7750244140625, 391.6331787109375, 422.18896484375]"
30,person,0.7146267890930176,"[980.0489501953125, 352.756103515625, 1016.9769287109375, 446.6744384765625]"
30,car,0.6698552966117859,"[641.0159301757812, 365.26446533203125, 673.3610229492188, 392.34228515625]"
30,car,0.6048967242240906,"[908.985595703125, 374.75115966796875, 990.44482421875, 412.80499267578125]"
30,bus,0.38047048449516296,"[840.0531005859375, 302.24847412109375, 1046.5218505859375, 406.6739501953125]"
30,car,0.2937946021556854,"[787.0430908203125, 373.4970703125, 892.9476318359375, 411.121337890625]"
31,car,0.8546910285949707,"[454.0380859375, 382.61981201171875, 525.8011474609375, 435.24786376953125]"
31,person,0.808940052986145,"[984.1392822265625, 354.24072265625, 1022.194580078125, 447.8193359375]"
31,car,0.7666013240814209,"[328.08544921875, 383.49432373046875, 388.929443359375, 422.65142822265625]"
31,car,0.638916552066803,"[643.1880493164062, 364.94207763671875, 674.6172485351562, 392.13287353515625]"
31,car,0.5271415114402771,"[914.5603637695312, 369.10565185546875, 990.8790893554688, 408.89813232421875]"
31,car,0.3286462128162384,"[822.2449951171875, 371.2336730957031, 877.9718017578125, 403.5351257324219]"
31,car,0.2686529755592346,"[802.1434326171875, 372.9273376464844, 877.3734130859375, 409.2654724121094]"
32,car,0.7705703973770142,"[456.0072021484375, 383.26263427734375, 526.479248046875, 435.5377197265625]"
32,car,0.7526077628135681,"[326.93682861328125, 384.4744567871094, 387.93780517578125, 422.9703063964844]"
32,person,0.6287754774093628,"[996.43994140625, 362.62579345703125, 1028.2769775390625, 448.38128662109375]"
32,car,0.5987643003463745,"[916.8212890625, 372.3319091796875, 997.281005859375, 411.9429931640625]"
32,car,0.5353434681892395,"[645.74462890625, 365.6712951660156, 676.272216796875, 392.0128479003906]"
32,car,0.3902902603149414,"[823.9080810546875, 371.63323974609375, 881.9376220703125, 405.4166259765625]"
33,car,0.7206540107727051,"[456.76593017578125, 385.00238037109375, 528.0404052734375, 436.50604248046875]"
33,car,0.6470372676849365,"[646.791015625, 366.8826904296875, 678.139892578125, 392.13824462890625]"
33,person,0.5818492770195007,"[1000.314208984375, 360.049560546875, 1035.979736328125, 450.44976806640625]"
33,car,0.5622498393058777,"[323.0830078125, 384.52130126953125, 384.8807373046875, 424.42987060546875]"
33,car,0.5303964614868164,"[920.971923828125, 375.0732421875, 1001.779541015625, 411.830322265625]"
33,car,0.39934858679771423,"[826.3380126953125, 371.3341369628906, 883.642333984375, 404.8454895019531]"
33,car,0.35517600178718567,"[823.49853515625, 372.52081298828125, 903.1435546875, 408.36871337890625]"
34,car,0.7790181636810303,"[458.09796142578125, 385.3395690917969, 530.3911743164062, 437.6491394042969]"
34,person,0.7032264471054077,"[1008.5076293945312, 354.2103271484375, 1041.634033203125, 452.06561279296875]"
34,car,0.5403485298156738,"[321.2698974609375, 386.33489990234375, 381.1595458984375, 426.31402587890625]"
34,car,0.5174860954284668,"[648.5121459960938, 366.67041015625, 679.4524536132812, 393.46728515625]"
34,car,0.5006666779518127,"[824.7619018554688, 373.2755126953125, 902.6831665039062, 409.9888916015625]"
34,car,0.4444637596607208,"[922.77392578125, 377.46319580078125, 1004.786376953125, 412.57550048828125]"
34,car,0.2553371489048004,"[628.14013671875, 351.823486328125, 660.1669921875, 386.949462890625]"
35,car,0.8195093274116516,"[460.38800048828125, 386.60614013671875, 531.7072143554688, 437.5579833984375]"
35,car,0.4934008717536926,"[316.42254638671875, 387.3536682128906, 382.15142822265625, 427.6794738769531]"
35,car,0.49143484234809875,"[927.5048828125, 374.6234436035156, 1017.914306640625, 413.9640808105469]"
35,car,0.42920148372650146,"[1120.8392333984375, 367.99908447265625, 1244.2296142578125, 415.87139892578125]"
35,car,0.40262073278427124,"[829.833251953125, 373.20635986328125, 893.347412109375, 407.22967529296875]"
35,car,0.3680207133293152,"[648.880615234375, 367.66546630859375, 679.812744140625, 393.32891845703125]"
35,person,0.35655051469802856,"[1015.25830078125, 349.1793212890625, 1049.290771484375, 451.6265869140625]"
35,car,0.2816554307937622,"[814.7552490234375, 373.2068176269531, 907.5941162109375, 410.8959045410156]"
35,truck,0.2742198705673218,"[630.01025390625, 350.33782958984375, 673.116455078125, 390.13128662109375]"
36,car,0.7789808511734009,"[461.47247314453125, 388.707763671875, 532.3043823242188, 438.4176025390625]"
36,person,0.6876384615898132,"[1023.4638061523438, 356.1376953125, 1055.08740234375, 455.85516357421875]"
36,car,0.6407649517059326,"[312.05731201171875, 390.968017578125, 381.4029541015625, 428.63482666015625]"
36,bus,0.4418058693408966,"[856.82421875, 304.51202392578125, 1063.0780029296875, 412.19110107421875]"
36,car,0.39204055070877075,"[834.0839233398438, 373.1194152832031, 895.6898803710938, 405.5917053222656]"
36,car,0.37469470500946045,"[651.8545532226562, 368.987060546875, 680.9923706054688, 393.337158203125]"
36,car,0.27554184198379517,"[1140.154052734375, 367.958984375, 1252.42529296875, 418.495849609375]"
36,car,0.2663462460041046,"[1129.3226318359375, 368.82586669921875, 1278.4029541015625, 425.66497802734375]"
37,car,0.7236665487289429,"[462.96954345703125, 389.2000732421875, 533.9166870117188, 439.8765869140625]"
37,car,0.7085903286933899,"[311.2020263671875, 391.36572265625, 378.97906494140625, 430.31390380859375]"
37,bus,0.5586978793144226,"[859.6102294921875, 307.0977783203125, 1066.046630859375, 412.971435546875]"
37,person,0.5412030816078186,"[1031.093505859375, 358.98199462890625, 1063.487060546875, 457.12957763671875]"
37,car,0.38262608647346497,"[836.7548828125, 374.97412109375, 894.2843017578125, 406.6807861328125]"
37,car,0.36284857988357544,"[1136.4959716796875, 369.09112548828125, 1275.6878662109375, 427.39764404296875]"
37,car,0.29424551129341125,"[1145.12744140625, 368.20367431640625, 1260.6630859375, 417.88092041015625]"
38,car,0.7813060283660889,"[304.9217529296875, 391.5162048339844, 378.949462890625, 431.7838439941406]"
38,car,0.7423595786094666,"[464.2830810546875, 389.91107177734375, 534.9600830078125, 441.36572265625]"
38,person,0.6911903619766235,"[1038.388916015625, 360.7396545410156, 1072.9296875, 461.0153503417969]"
38,car,0.4601803719997406,"[1144.58251953125, 369.401123046875, 1275.771484375, 422.8531494140625]"
38,car,0.45217910408973694,"[838.438232421875, 375.58746337890625, 896.13623046875, 407.53839111328125]"
38,car,0.4121253192424774,"[939.159423828125, 375.02142333984375, 1037.1939697265625, 415.13970947265625]"
38,bus,0.3925410211086273,"[861.1798095703125, 305.42041015625, 1068.2750244140625, 411.61602783203125]"
38,car,0.316763311624527,"[655.5997314453125, 363.79022216796875, 684.5765380859375, 395.5413818359375]"
39,car,0.7988029718399048,"[303.73809814453125, 391.49774169921875, 377.15240478515625, 432.44793701171875]"
39,car,0.7401118278503418,"[465.92230224609375, 390.6221923828125, 537.4346313476562, 439.66021728515625]"
39,person,0.7262158989906311,"[1044.710205078125, 366.82537841796875, 1079.210205078125, 459.8299560546875]"
39,car,0.469255268573761,"[1144.36767578125, 367.88128662109375, 1278.56396484375, 421.179931640625]"
39,car,0.42656752467155457,"[844.1466064453125, 373.88275146484375, 900.3944091796875, 406.82476806640625]"
39,car,0.37579846382141113,"[656.2526245117188, 367.076904296875, 686.7908325195312, 395.67822265625]"
39,bus,0.3732489049434662,"[863.7242431640625, 306.093505859375, 1074.864013671875, 411.0157470703125]"
39,truck,0.2608717679977417,"[632.7135009765625, 352.91876220703125, 668.0626220703125, 391.96759033203125]"
40,person,0.7876671552658081,"[1052.57421875, 365.8133544921875, 1089.689697265625, 461.393310546875]"
40,car,0.7819212675094604,"[300.40093994140625, 392.03021240234375, 376.44378662109375, 432.81195068359375]"
40,car,0.704845666885376,"[467.98809814453125, 391.02960205078125, 537.8897094726562, 440.12884521484375]"
40,car,0.5751256346702576,"[1156.1416015625, 368.925048828125, 1279.2333984375, 427.03839111328125]"
40,car,0.40798622369766235,"[844.481689453125, 373.853271484375, 901.70263671875, 407.8475341796875]"
40,car,0.4026371240615845,"[658.3021240234375, 367.35906982421875, 688.4056396484375, 395.048095703125]"
40,bus,0.3379981517791748,"[862.55126953125, 305.89111328125, 1071.863037109375, 408.837890625]"
40,truck,0.2999191880226135,"[633.176025390625, 352.3649597167969, 669.476318359375, 390.7417907714844]"
41,car,0.8324904441833496,"[295.8902587890625, 390.3846435546875, 373.65960693359375, 434.6690673828125]"
