frame,class,confidence,bbox
0,car,0.9017274379730225,"[745.815185546875, 336.4989013671875, 950.164306640625, 459.6527099609375]"
0,car,0.807181715965271,"[0.8771820068359375, 318.79022216796875, 228.20252990722656, 467.66546630859375]"
0,car,0.8066458702087402,"[288.96856689453125, 346.49896240234375, 369.97113037109375, 409.39215087890625]"
0,car,0.7888618111610413,"[196.09829711914062, 344.8563232421875, 315.1876525878906, 425.2183837890625]"
0,car,0.7176886796951294,"[879.0631103515625, 334.4983825683594, 990.0916748046875, 424.5329284667969]"
0,car,0.5977159738540649,"[687.7828369140625, 346.871337890625, 766.335205078125, 385.1964111328125]"
0,car,0.5764029026031494,"[488.75152587890625, 344.227294921875, 524.1804809570312, 377.998291015625]"
0,car,0.5709622502326965,"[0.20877838134765625, 363.887451171875, 53.430320739746094, 503.5875244140625]"
0,car,0.5548453330993652,"[627.5884399414062, 350.684814453125, 667.1703491210938, 375.3624267578125]"
0,car,0.5300536751747131,"[708.829833984375, 348.49774169921875, 770.531494140625, 387.90838623046875]"
0,car,0.5009545683860779,"[687.1399536132812, 346.0374755859375, 736.8115844726562, 384.67724609375]"
0,car,0.4251876175403595,"[368.2327880859375, 336.1099853515625, 431.57879638671875, 394.9493408203125]"
0,car,0.4126812517642975,"[583.8948974609375, 344.6094970703125, 615.9874267578125, 370.99560546875]"
0,car,0.3706285059452057,"[410.32366943359375, 334.621337890625, 470.052734375, 383.91162109375]"
0,car,0.363424688577652,"[547.4876098632812, 343.7500915527344, 581.8611450195312, 371.9244689941406]"
0,car,0.3315359950065613,"[369.05841064453125, 340.20819091796875, 416.41717529296875, 397.40435791015625]"
0,car,0.2539752423763275,"[541.737060546875, 339.89801025390625, 586.312255859375, 372.61114501953125]"
1,car,0.8928913474082947,"[743.408447265625, 337.17877197265625, 949.062744140625, 459.16973876953125]"
1,car,0.7979022264480591,"[283.63348388671875, 345.95501708984375, 368.35333251953125, 410.38848876953125]"
1,car,0.744675874710083,"[0.3967437744140625, 318.59393310546875, 222.40472412109375, 471.61517333984375]"
1,car,0.7197113037109375,"[882.1607055664062, 331.7249755859375, 997.6648559570312, 426.1693115234375]"
1,car,0.7114902138710022,"[178.84869384765625, 343.4276123046875, 311.7879638671875, 431.2862548828125]"
1,car,0.6407285332679749,"[687.4239501953125, 346.0087890625, 771.4071044921875, 385.00048828125]"
1,car,0.5818092226982117,"[0.07659912109375, 371.4482421875, 32.772605895996094, 510.46038818359375]"
1,car,0.5765457153320312,"[489.16046142578125, 344.40399169921875, 524.2296752929688, 375.66937255859375]"
1,car,0.5730863213539124,"[630.07275390625, 350.7828369140625, 665.898193359375, 374.5606689453125]"
1,car,0.4319744110107422,"[686.7809448242188, 346.5511474609375, 729.8452758789062, 384.1859130859375]"
1,car,0.41318392753601074,"[412.297607421875, 334.5361328125, 468.53619384765625, 382.86474609375]"
1,car,0.3616991937160492,"[582.14208984375, 342.03082275390625, 617.746337890625, 369.96014404296875]"
1,car,0.3449825346469879,"[547.9456787109375, 343.3851318359375, 581.4512939453125, 371.1239013671875]"
1,car,0.33550533652305603,"[365.15155029296875, 331.455810546875, 430.24493408203125, 396.52130126953125]"
1,car,0.29749158024787903,"[151.5811767578125, 548.7424926757812, 1280.0, 711.5549926757812]"
1,car,0.2709703743457794,"[350.41473388671875, 335.26104736328125, 419.83721923828125, 397.35638427734375]"
2,car,0.9002165794372559,"[744.5341796875, 335.019775390625, 950.177734375, 460.5445556640625]"
2,car,0.8236043453216553,"[280.841064453125, 346.61102294921875, 364.8934326171875, 411.26751708984375]"
2,car,0.7340124845504761,"[884.2538452148438, 330.48040771484375, 1002.6710815429688, 427.76007080078125]"
2,car,0.7311632633209229,"[0.6036224365234375, 315.6639099121094, 212.4009246826172, 477.2254333496094]"
2,car,0.7077752947807312,"[167.98538208007812, 341.16741943359375, 309.32476806640625, 429.13330078125]"
2,car,0.7009645104408264,"[688.54052734375, 345.05084228515625, 771.9136962890625, 386.1395263671875]"
2,car,0.5832157731056213,"[629.36376953125, 350.86187744140625, 666.0986328125, 374.57708740234375]"
2,car,0.5826876163482666,"[488.009033203125, 345.2388916015625, 523.1744384765625, 375.9219970703125]"
2,car,0.46112295985221863,"[411.69512939453125, 333.15753173828125, 467.50042724609375, 382.61138916015625]"
2,car,0.3906187415122986,"[686.9931030273438, 345.14483642578125, 733.0355834960938, 384.37017822265625]"
2,car,0.3839111030101776,"[581.83544921875, 342.26361083984375, 617.7998046875, 370.08404541015625]"
2,car,0.3468063175678253,"[548.2657470703125, 342.71282958984375, 581.467529296875, 371.1568603515625]"
2,bus,0.33838003873825073,"[1048.150146484375, 158.95452880859375, 1278.751708984375, 426.657470703125]"
2,car,0.3323005735874176,"[37.4686279296875, 545.9240112304688, 1276.9031982421875, 711.5319213867188]"
2,car,0.3004205524921417,"[339.5365905761719, 331.8270568847656, 422.6501159667969, 397.5760192871094]"
2,car,0.25232478976249695,"[365.11004638671875, 330.1307067871094, 425.08184814453125, 395.0638732910156]"
3,car,0.9043211936950684,"[744.6112060546875, 335.2821044921875, 950.3189697265625, 460.55487060546875]"
3,car,0.8393977880477905,"[162.3408203125, 341.43560791015625, 305.2058410644531, 433.69549560546875]"
3,car,0.8315261006355286,"[273.828125, 345.3503112792969, 361.6361083984375, 410.0378112792969]"
3,car,0.8112022280693054,"[0.13421630859375, 315.6048278808594, 200.0111541748047, 480.1507263183594]"
3,car,0.7395665049552917,"[689.9110717773438, 345.3514404296875, 773.3067016601562, 386.947021484375]"
3,car,0.7328326106071472,"[888.2948608398438, 331.28460693359375, 1012.0094604492188, 428.63970947265625]"
3,car,0.5702501535415649,"[629.0238647460938, 350.57666015625, 665.9183959960938, 374.6844482421875]"
3,car,0.5640337467193604,"[488.0504150390625, 347.6494140625, 521.7353515625, 376.326171875]"
3,car,0.5603917837142944,"[410.95965576171875, 332.7341003417969, 465.9610595703125, 384.1565856933594]"
3,car,0.5317038893699646,"[688.8504028320312, 344.8102111816406, 738.6362915039062, 385.2715148925781]"
3,car,0.4099465012550354,"[582.2947998046875, 342.8238525390625, 618.0706787109375, 370.2855224609375]"
3,car,0.358434796333313,"[548.5182495117188, 342.4972229003906, 581.5020141601562, 371.2563171386719]"
3,car,0.3358893394470215,"[341.3150939941406, 330.70361328125, 417.1458435058594, 398.7744140625]"
3,car,0.3167647123336792,"[61.168701171875, 544.3646850585938, 1279.19482421875, 711.5379028320312]"
3,bus,0.2716536223888397,"[1054.101318359375, 159.24156188964844, 1278.845458984375, 428.2392578125]"
4,car,0.904096782207489,"[744.571533203125, 336.0474853515625, 948.9183349609375, 460.9764404296875]"
4,car,0.7966176867485046,"[154.22445678710938, 342.0584411621094, 296.3728332519531, 432.4468078613281]"
4,car,0.7956213355064392,"[267.49755859375, 345.7164306640625, 356.79046630859375, 415.0179443359375]"
4,car,0.7846620678901672,"[889.893310546875, 330.4015197753906, 1018.308837890625, 429.8290100097656]"
4,car,0.7044895887374878,"[1.2244873046875, 311.10467529296875, 192.93235778808594, 481.21954345703125]"
4,car,0.6087479591369629,"[690.23095703125, 345.9920654296875, 773.55078125, 387.42144775390625]"
4,car,0.6004509925842285,"[625.5407104492188, 350.74176025390625, 666.7659301757812, 374.96014404296875]"
4,car,0.5977404117584229,"[689.2366943359375, 345.49688720703125, 740.451171875, 385.48651123046875]"
4,car,0.540419340133667,"[487.38275146484375, 347.88360595703125, 521.5560913085938, 378.8731689453125]"
4,car,0.5374335050582886,"[410.38739013671875, 333.518798828125, 464.58746337890625, 384.28582763671875]"
4,car,0.468300461769104,"[582.447509765625, 344.61212158203125, 615.3154296875, 370.63922119140625]"
4,car,0.37825003266334534,"[545.7872314453125, 343.37860107421875, 581.1256103515625, 371.720703125]"
4,car,0.37108781933784485,"[349.24969482421875, 331.0614013671875, 417.39251708984375, 397.2130126953125]"
4,car,0.29315391182899475,"[339.2891540527344, 336.57208251953125, 407.7311096191406, 399.95660400390625]"
4,car,0.27142515778541565,"[54.482421875, 540.976806640625, 1279.99755859375, 710.582275390625]"
5,car,0.9147303700447083,"[743.5281982421875, 336.71929931640625, 950.2464599609375, 460.74468994140625]"
5,car,0.8095746636390686,"[894.2607421875, 330.4649658203125, 1030.8739013671875, 429.9822998046875]"
5,car,0.8085166811943054,"[0.636810302734375, 311.3306884765625, 180.08456420898438, 478.89007568359375]"
5,car,0.7836369872093201,"[264.01080322265625, 346.0067138671875, 354.19757080078125, 414.88623046875]"
5,car,0.7731587290763855,"[140.93408203125, 340.7042541503906, 290.5106201171875, 438.0680236816406]"
5,car,0.5928792357444763,"[689.5465087890625, 344.702392578125, 742.2637939453125, 384.935546875]"
5,car,0.5488839149475098,"[621.0537109375, 349.9940185546875, 668.011962890625, 374.8563232421875]"
5,car,0.5325568318367004,"[689.9368896484375, 345.16925048828125, 767.3797607421875, 385.76593017578125]"
5,car,0.4781556725502014,"[579.859375, 342.4427185058594, 615.066650390625, 370.2149963378906]"
5,car,0.47490009665489197,"[487.0496826171875, 348.22747802734375, 520.7735595703125, 378.210205078125]"
5,car,0.4088137149810791,"[714.94189453125, 347.0789794921875, 772.76904296875, 388.8118896484375]"
5,car,0.4024079740047455,"[407.80615234375, 333.416015625, 458.5328369140625, 384.2940673828125]"
5,car,0.37927207350730896,"[349.0225830078125, 330.40570068359375, 418.447021484375, 397.19921875]"
5,car,0.3664461374282837,"[543.051513671875, 341.6739501953125, 580.875, 371.857177734375]"
5,car,0.3586791753768921,"[951.4857177734375, 539.0233154296875, 1279.6322021484375, 712.2955322265625]"
5,car,0.33388763666152954,"[37.6956787109375, 539.4072265625, 1278.9281005859375, 710.405517578125]"
6,car,0.9027828574180603,"[743.3594970703125, 337.08538818359375, 952.2071533203125, 460.57891845703125]"
6,car,0.8579406142234802,"[134.95880126953125, 340.42547607421875, 286.42657470703125, 441.34405517578125]"
6,car,0.8230282068252563,"[897.8306884765625, 329.71197509765625, 1039.2783203125, 431.454345703125]"
6,car,0.8215633034706116,"[257.0263671875, 343.16485595703125, 352.5709228515625, 415.08099365234375]"
6,car,0.8095160126686096,"[0.3111572265625, 309.35784912109375, 174.44351196289062, 487.76165771484375]"
6,car,0.6682097315788269,"[692.0979614257812, 344.84283447265625, 758.2575073242188, 385.37957763671875]"
6,car,0.5369786024093628,"[620.0235595703125, 349.32470703125, 667.3641357421875, 375.162841796875]"
6,car,0.4995795488357544,"[487.21270751953125, 348.33447265625, 520.9814453125, 378.5111083984375]"
6,car,0.39788222312927246,"[580.3302001953125, 342.1280517578125, 615.0869140625, 370.302978515625]"
6,car,0.36639922857284546,"[546.5533447265625, 342.9814453125, 580.4932861328125, 371.5465087890625]"
6,car,0.36024728417396545,"[395.7135314941406, 333.78424072265625, 457.7162170410156, 385.65618896484375]"
6,car,0.3029291033744812,"[44.829833984375, 540.1229248046875, 1278.9775390625, 710.5709228515625]"
6,car,0.2629815936088562,"[350.9488525390625, 332.33404541015625, 420.0904541015625, 397.20294189453125]"
7,car,0.9056510925292969,"[742.2752685546875, 336.0902099609375, 952.932861328125, 460.365478515625]"
7,car,0.8645651936531067,"[121.87896728515625, 339.78277587890625, 281.8210144042969, 440.03704833984375]"
7,car,0.8185986876487732,"[0.3511962890625, 309.7325439453125, 163.95306396484375, 492.44989013671875]"
7,car,0.8170040845870972,"[904.9658203125, 327.8147888183594, 1048.7427978515625, 432.3444519042969]"
7,car,0.7887210249900818,"[250.20977783203125, 343.17724609375, 348.29315185546875, 416.30352783203125]"
7,car,0.7133379578590393,"[692.837890625, 343.710693359375, 768.5621337890625, 385.69873046875]"
7,car,0.49749988317489624,"[623.077880859375, 347.56268310546875, 670.0576171875, 373.92852783203125]"
7,car,0.4351268708705902,"[486.59271240234375, 347.58251953125, 520.3195190429688, 376.8134765625]"
7,car,0.4340299665927887,"[397.7729187011719, 333.4880676269531, 457.1855773925781, 385.6991882324219]"
7,car,0.41067180037498474,"[580.0150146484375, 342.3503112792969, 614.8892822265625, 368.4863586425781]"
7,car,0.3321826756000519,"[546.7295532226562, 342.1845703125, 579.6715698242188, 371.13214111328125]"
7,car,0.3020724952220917,"[338.2637939453125, 325.5834655761719, 415.1600341796875, 397.8689880371094]"
7,car,0.2874208986759186,"[38.5465087890625, 537.5467529296875, 1279.7613525390625, 710.9398193359375]"
7,car,0.2541360557079315,"[457.5990905761719, 358.7536315917969, 490.0747375488281, 382.7865295410156]"
8,car,0.9055812954902649,"[742.86279296875, 335.6602478027344, 952.5208740234375, 459.5246887207031]"
8,car,0.8527493476867676,"[106.04962921142578, 341.62664794921875, 277.67578125, 443.64031982421875]"
8,car,0.8527004718780518,"[910.233154296875, 327.4923095703125, 1057.4521484375, 433.18994140625]"
8,car,0.8181482553482056,"[0.580902099609375, 311.29571533203125, 153.12680053710938, 495.83837890625]"
8,car,0.7876744866371155,"[245.35833740234375, 343.89935302734375, 346.01861572265625, 414.83953857421875]"
8,car,0.7169642448425293,"[693.0221557617188, 343.957763671875, 770.7261352539062, 385.694091796875]"
8,car,0.5587920546531677,"[621.49169921875, 347.1231689453125, 669.900390625, 373.3463134765625]"
8,car,0.49834680557250977,"[394.9712219238281, 333.1856689453125, 457.3661804199219, 385.5340576171875]"
8,car,0.419620156288147,"[580.94970703125, 343.16082763671875, 615.125244140625, 368.32183837890625]"
8,car,0.4126720726490021,"[487.98919677734375, 345.68853759765625, 520.6411743164062, 374.59918212890625]"
8,car,0.3890283703804016,"[547.3723754882812, 342.11676025390625, 580.8960571289062, 371.09197998046875]"
8,car,0.33095189929008484,"[693.1170654296875, 345.09844970703125, 745.6566162109375, 384.45263671875]"
8,car,0.3240946829319,"[457.4541015625, 358.30352783203125, 490.1636962890625, 383.11468505859375]"
8,car,0.28224024176597595,"[338.0393371582031, 326.57861328125, 414.3715515136719, 398.023681640625]"
8,car,0.27766096591949463,"[956.89599609375, 537.65234375, 1279.57861328125, 714.5078125]"
9,car,0.9074013829231262,"[742.0662841796875, 335.85400390625, 953.2203369140625, 460.022216796875]"
9,car,0.9063881635665894,"[100.12283325195312, 338.68365478515625, 272.85809326171875, 445.31060791015625]"
9,car,0.8612679839134216,"[911.086669921875, 326.91241455078125, 1067.5589599609375, 434.80499267578125]"
9,car,0.8339837193489075,"[0.18743896484375, 310.6175537109375, 140.9373321533203, 495.2265625]"
9,car,0.7711359262466431,"[239.0117645263672, 343.60357666015625, 344.43475341796875, 417.21990966796875]"
9,car,0.6496714949607849,"[695.163330078125, 343.989990234375, 768.855224609375, 385.43682861328125]"
9,car,0.5526057481765747,"[620.297119140625, 347.21063232421875, 670.299072265625, 373.35626220703125]"
9,car,0.5079143047332764,"[396.520263671875, 333.1876220703125, 457.1346435546875, 385.5279541015625]"
9,car,0.4552980661392212,"[580.3800048828125, 343.10430908203125, 614.9114990234375, 369.49017333984375]"
9,car,0.43002113699913025,"[488.12744140625, 345.2945251464844, 520.7108764648438, 374.8316955566406]"
9,car,0.3616424798965454,"[548.73095703125, 342.453369140625, 581.72216796875, 370.8887939453125]"
9,car,0.3117564916610718,"[335.5157775878906, 329.33404541015625, 416.5293884277344, 399.14813232421875]"
9,car,0.30948299169540405,"[457.0589904785156, 358.22857666015625, 490.2352600097656, 383.11163330078125]"
10,car,0.8913856148719788,"[742.122314453125, 334.79083251953125, 959.09033203125, 460.94818115234375]"
10,car,0.8760319948196411,"[914.1885986328125, 325.84442138671875, 1077.8416748046875, 438.29339599609375]"
10,car,0.8391368985176086,"[75.4188232421875, 337.83172607421875, 265.9620056152344, 442.91998291015625]"
10,car,0.7994858622550964,"[0.24618148803710938, 310.5447998046875, 127.94779968261719, 487.74951171875]"
10,car,0.7920917272567749,"[232.30682373046875, 344.0545654296875, 341.14666748046875, 419.293701171875]"
10,car,0.698663592338562,"[695.6160888671875, 343.5287170410156, 772.4901123046875, 385.2425842285156]"
10,car,0.554782509803772,"[393.4366455078125, 332.5548095703125, 456.5498046875, 385.28887939453125]"
10,car,0.554139256477356,"[620.141845703125, 347.294189453125, 668.993896484375, 373.35089111328125]"
10,car,0.4558789134025574,"[580.5855102539062, 342.51171875, 614.9536743164062, 368.101318359375]"
10,car,0.44835972785949707,"[487.30718994140625, 345.31658935546875, 520.2886352539062, 374.84979248046875]"
10,car,0.32850900292396545,"[547.8748779296875, 342.065185546875, 582.2354736328125, 370.37823486328125]"
10,car,0.32386302947998047,"[455.68743896484375, 358.1900634765625, 489.67315673828125, 382.72216796875]"
10,car,0.2928074896335602,"[338.400146484375, 327.5677185058594, 412.8232421875, 398.1900329589844]"
10,car,0.262708842754364,"[723.26123046875, 343.5741271972656, 773.756103515625, 385.1822814941406]"
11,car,0.8822294473648071,"[742.0537719726562, 335.4217529296875, 959.3328247070312, 461.135498046875]"
11,car,0.85526442527771,"[920.820068359375, 324.9480285644531, 1085.6431884765625, 438.0245056152344]"
11,car,0.8441742658615112,"[227.16441345214844, 343.95379638671875, 338.94580078125, 417.23150634765625]"
11,car,0.7721619009971619,"[59.42174530029297, 337.0509338378906, 260.40362548828125, 446.7270812988281]"
11,car,0.7380130290985107,"[0.14098358154296875, 315.3548583984375, 115.99061584472656, 486.43310546875]"
11,car,0.6846868991851807,"[697.0316162109375, 343.477294921875, 772.1087646484375, 385.286865234375]"
11,car,0.5719560384750366,"[620.0462646484375, 347.23431396484375, 667.7867431640625, 373.11358642578125]"
11,car,0.5699691772460938,"[395.3978271484375, 332.0599060058594, 455.7403564453125, 384.8462829589844]"
11,car,0.4616183042526245,"[487.0218505859375, 344.51165771484375, 519.9319458007812, 374.67889404296875]"
11,car,0.45277392864227295,"[580.641357421875, 342.6433410644531, 615.05419921875, 367.7497253417969]"
11,car,0.35666796565055847,"[454.4987487792969, 357.61614990234375, 489.2887878417969, 382.8646240234375]"
11,car,0.3395395278930664,"[547.809326171875, 342.0180969238281, 581.755859375, 370.3471984863281]"
11,car,0.2783854901790619,"[727.4152221679688, 343.33465576171875, 773.5430297851562, 385.3455810546875]"
11,car,0.2581610679626465,"[335.2879638671875, 324.2271728515625, 415.437255859375, 398.601806640625]"
12,car,0.8781216144561768,"[742.911865234375, 335.2843017578125, 957.444091796875, 462.81561279296875]"
12,car,0.877448320388794,"[924.2186279296875, 326.0384826660156, 1099.1201171875, 442.4358825683594]"
12,car,0.8562024831771851,"[219.68255615234375, 343.16827392578125, 333.8583984375, 421.08197021484375]"
12,car,0.6895562410354614,"[697.999755859375, 343.78363037109375, 771.974365234375, 386.85272216796875]"
12,car,0.6589515805244446,"[51.89793395996094, 337.9063720703125, 254.8160858154297, 449.1920166015625]"
12,car,0.6148698329925537,"[0.20526885986328125, 321.7227783203125, 100.3453369140625, 487.87628173828125]"
12,car,0.6077862977981567,"[399.7626037597656, 333.0767822265625, 455.1286315917969, 385.8824462890625]"
12,car,0.5738455653190613,"[623.0081176757812, 348.8016662597656, 664.1741333007812, 374.5344543457031]"
12,car,0.5519222021102905,"[486.17877197265625, 345.9576110839844, 520.1273803710938, 375.8806457519531]"
12,car,0.37034377455711365,"[581.3421020507812, 343.2640686035156, 617.5151977539062, 368.6809997558594]"
12,car,0.3433176875114441,"[549.198486328125, 342.70635986328125, 580.7841796875, 371.29278564453125]"
12,car,0.30235955119132996,"[327.6734924316406, 328.99798583984375, 412.0547790527344, 400.12103271484375]"
12,car,0.28432080149650574,"[455.60870361328125, 357.13330078125, 489.05157470703125, 379.6116943359375]"
13,car,0.8703304529190063,"[743.2988891601562, 335.63885498046875, 958.2343139648438, 464.734130859375]"
13,car,0.8569263219833374,"[927.68408203125, 326.5755615234375, 1111.05908203125, 446.452880859375]"
13,car,0.8266027569770813,"[213.1116180419922, 344.2384033203125, 329.03790283203125, 424.2965087890625]"
13,car,0.7737111449241638,"[0.07173919677734375, 338.074462890625, 83.4350357055664, 489.28662109375]"
13,car,0.7655687928199768,"[38.22210693359375, 338.002197265625, 247.48541259765625, 461.4166259765625]"
13,car,0.657942533493042,"[698.3650512695312, 345.53936767578125, 772.2348022460938, 388.89251708984375]"
13,car,0.6524888277053833,"[620.753662109375, 349.9117126464844, 663.8798828125, 375.1517639160156]"
13,car,0.6004998087882996,"[484.08282470703125, 345.38751220703125, 517.9810180664062, 377.63812255859375]"
13,car,0.4858328104019165,"[395.11151123046875, 334.47491455078125, 453.03070068359375, 387.26898193359375]"
13,car,0.37345418334007263,"[581.2669677734375, 343.5060729980469, 616.4151611328125, 369.9067077636719]"
13,car,0.3465350270271301,"[375.378662109375, 333.072998046875, 452.293701171875, 389.4066162109375]"
13,car,0.31000807881355286,"[548.1776123046875, 342.13336181640625, 579.7388916015625, 371.6025390625]"
14,car,0.8727150559425354,"[741.293701171875, 336.756591796875, 956.9356689453125, 464.539794921875]"
14,car,0.8577592372894287,"[931.3802490234375, 326.69537353515625, 1123.4342041015625, 449.60528564453125]"
14,car,0.817771852016449,"[205.910400390625, 345.32208251953125, 325.994140625, 422.27227783203125]"
14,car,0.7591482400894165,"[1.3627166748046875, 338.34332275390625, 241.2798309326172, 483.87408447265625]"
14,car,0.6618717908859253,"[621.1690673828125, 350.2626953125, 664.9578857421875, 375.4810791015625]"
14,car,0.6524859666824341,"[698.5946044921875, 345.0594482421875, 761.5704345703125, 388.617431640625]"
14,car,0.6167450547218323,"[484.2789306640625, 345.23193359375, 517.932861328125, 378.17578125]"
14,car,0.48350730538368225,"[396.6547546386719, 335.0580749511719, 452.4518737792969, 387.3174133300781]"
14,car,0.42894884943962097,"[0.0, 373.4716796875, 66.26400756835938, 489.9324951171875]"
14,car,0.380062460899353,"[581.144775390625, 344.2563781738281, 615.65185546875, 371.2581481933594]"
14,car,0.34908729791641235,"[372.31292724609375, 332.4974670410156, 451.37860107421875, 391.0397644042969]"
14,car,0.31524327397346497,"[549.369140625, 342.1046142578125, 580.395751953125, 372.09814453125]"
15,car,0.8857317566871643,"[743.3999633789062, 335.97509765625, 958.6137084960938, 466.12646484375]"
15,car,0.8764708042144775,"[937.2234497070312, 326.2743225097656, 1137.054931640625, 449.8446960449219]"
15,car,0.8487014174461365,"[198.2571258544922, 345.32940673828125, 320.48358154296875, 427.22491455078125]"
15,car,0.8219276666641235,"[0.707183837890625, 338.85528564453125, 231.92510986328125, 492.61346435546875]"
15,car,0.6737692952156067,"[622.8604736328125, 350.68927001953125, 665.104736328125, 375.97406005859375]"
15,car,0.616936981678009,"[699.9285888671875, 345.26519775390625, 763.569091796875, 388.18658447265625]"
15,car,0.6135596036911011,"[483.82891845703125, 345.0136413574219, 517.8770751953125, 377.6806945800781]"
15,car,0.5255201458930969,"[396.0954284667969, 338.421875, 451.0416564941406, 389.7867431640625]"
15,car,0.41924217343330383,"[581.2132568359375, 344.8240966796875, 615.5919189453125, 372.767822265625]"
15,car,0.37787455320358276,"[375.98773193359375, 334.2743225097656, 450.34088134765625, 390.8441467285156]"
15,car,0.36273515224456787,"[548.96484375, 343.1171875, 580.75048828125, 372.685791015625]"
15,car,0.35300183296203613,"[726.61376953125, 348.2562255859375, 772.410888671875, 393.765869140625]"
15,car,0.2598002552986145,"[712.2410888671875, 346.37969970703125, 772.3985595703125, 387.95245361328125]"
15,car,0.25605273246765137,"[401.4742126464844, 349.34515380859375, 450.7392883300781, 388.94647216796875]"
16,car,0.8856362104415894,"[742.4383544921875, 336.53314208984375, 959.2977294921875, 465.45770263671875]"
16,car,0.8643782138824463,"[189.35498046875, 344.80181884765625, 316.8712158203125, 426.48931884765625]"
16,car,0.8393844366073608,"[941.5533447265625, 325.5409851074219, 1149.6148681640625, 450.6359558105469]"
16,car,0.8250489830970764,"[0.0, 338.18011474609375, 225.41146850585938, 494.3369140625]"
16,car,0.6874859929084778,"[623.0438232421875, 350.75885009765625, 665.064208984375, 375.99835205078125]"
16,car,0.6364203095436096,"[700.331298828125, 346.2354431152344, 771.3154296875, 389.4884338378906]"
16,car,0.6357403993606567,"[483.559814453125, 344.4548645019531, 517.7894897460938, 377.9381408691406]"
