frame,class,confidence,bbox
8,car,0.611068844795227,"[282.4091491699219, 319.3839111328125, 332.4780578613281, 363.867431640625]"
8,person,0.6050153970718384,"[757.8114013671875, 318.3491516113281, 779.7335205078125, 384.6065979003906]"
8,car,0.592245876789093,"[35.986412048339844, 283.45587158203125, 227.59158325195312, 419.5352783203125]"
8,car,0.4718707203865051,"[554.7883911132812, 317.6468505859375, 584.4030151367188, 356.658935546875]"
8,car,0.46783608198165894,"[589.6034545898438, 326.586669921875, 671.6336059570312, 393.0478515625]"
9,car,0.8980346322059631,"[756.8017578125, 326.46295166015625, 1141.5540771484375, 500.92718505859375]"
9,car,0.8051546812057495,"[625.2828369140625, 344.3533935546875, 736.8917236328125, 417.662841796875]"
9,car,0.7706745862960815,"[219.39402770996094, 318.955078125, 299.3114013671875, 375.9881591796875]"
9,car,0.6106095910072327,"[282.65374755859375, 319.36859130859375, 332.54217529296875, 363.88348388671875]"
9,person,0.6059034466743469,"[757.827392578125, 318.3546142578125, 779.725341796875, 384.6021728515625]"
9,car,0.5932105779647827,"[35.9112548828125, 283.4556884765625, 227.81036376953125, 419.5465087890625]"
9,car,0.47702106833457947,"[589.3681640625, 326.58929443359375, 671.5267333984375, 393.04876708984375]"
9,car,0.4727248251438141,"[554.7947998046875, 317.6715087890625, 584.5323486328125, 356.7379150390625]"
10,car,0.9120633602142334,"[755.093994140625, 326.8857421875, 1148.782958984375, 500.2698974609375]"
10,car,0.9013199210166931,"[624.8955688476562, 346.79779052734375, 732.8760375976562, 415.99090576171875]"
10,car,0.7304635643959045,"[209.23797607421875, 315.654541015625, 300.326416015625, 378.4873046875]"
10,person,0.66938316822052,"[757.9334716796875, 316.94000244140625, 780.26904296875, 384.54376220703125]"
10,car,0.6588215231895447,"[39.66032409667969, 281.0908203125, 223.7711639404297, 417.68896484375]"
10,car,0.5697565078735352,"[588.8592529296875, 329.7198181152344, 668.8548583984375, 393.8028869628906]"
10,car,0.547410786151886,"[281.3316650390625, 318.46478271484375, 334.0811767578125, 363.78704833984375]"
10,car,0.47488918900489807,"[555.2152099609375, 316.78369140625, 585.8565673828125, 358.41571044921875]"
10,person,0.2831023335456848,"[739.6121215820312, 320.320556640625, 772.9284057617188, 383.0850830078125]"
10,car,0.26872316002845764,"[557.3857421875, 317.6148681640625, 598.021484375, 362.9691162109375]"
10,car,0.2537675201892853,"[322.1249694824219, 293.1318054199219, 377.0647888183594, 337.8438415527344]"
11,car,0.887625515460968,"[628.04638671875, 347.0160217285156, 735.1337890625, 417.0904846191406]"
11,car,0.8829883933067322,"[758.834228515625, 322.0947265625, 1170.37451171875, 492.747802734375]"
11,car,0.7315179705619812,"[587.763916015625, 331.3072509765625, 669.285400390625, 394.14794921875]"
11,car,0.703719973564148,"[209.78375244140625, 316.55072021484375, 300.78826904296875, 376.80413818359375]"
11,person,0.689012348651886,"[761.9383544921875, 315.2646484375, 786.4661865234375, 384.66558837890625]"
11,car,0.5931001305580139,"[38.348167419433594, 280.1828918457031, 225.84780883789062, 418.4118957519531]"
11,car,0.5543975234031677,"[279.322998046875, 320.47149658203125, 338.157958984375, 365.7669677734375]"
11,car,0.3710985481739044,"[299.9504699707031, 319.2849426269531, 344.5992736816406, 362.0591125488281]"
11,car,0.36692097783088684,"[555.70556640625, 316.74615478515625, 589.491455078125, 359.39776611328125]"
11,person,0.34985992312431335,"[741.5418701171875, 322.84295654296875, 764.5323486328125, 382.65899658203125]"
11,person,0.345899373292923,"[741.7088623046875, 320.3594055175781, 773.0181884765625, 383.1031188964844]"
11,car,0.3218744993209839,"[322.8170166015625, 292.3047180175781, 378.0804443359375, 339.4880676269531]"
11,car,0.28650516271591187,"[557.9276123046875, 317.0814208984375, 598.5977783203125, 364.47900390625]"
13,refrigerator,0.35740524530410767,"[1054.48486328125, 31.16302490234375, 1276.839111328125, 702.7457885742188]"
21,car,0.30951663851737976,"[1031.8485107421875, 410.572265625, 1279.7325439453125, 520.1782836914062]"
22,car,0.4513479769229889,"[1055.957275390625, 411.5625, 1280.0, 501.5029296875]"
23,car,0.7371280193328857,"[1085.5079345703125, 411.38824462890625, 1279.8082275390625, 520.4796752929688]"
23,car,0.3011016547679901,"[0.0, 267.8690185546875, 138.2227783203125, 352.6168212890625]"
24,car,0.4531955420970917,"[1123.3572998046875, 409.9090576171875, 1279.3099365234375, 516.88134765625]"
25,car,0.4385528266429901,"[1155.6171875, 416.42022705078125, 1279.702392578125, 514.6500244140625]"
26,car,0.43260085582733154,"[1156.4970703125, 416.2685546875, 1279.240966796875, 515.0264892578125]"
28,car,0.264015793800354,"[131.09317016601562, 302.00567626953125, 229.80715942382812, 353.14080810546875]"
29,person,0.2622714638710022,"[84.99322509765625, 263.01336669921875, 121.04232788085938, 350.28167724609375]"
30,person,0.275532066822052,"[84.99867248535156, 262.9428405761719, 121.10731506347656, 350.2913513183594]"
34,car,0.43618977069854736,"[0.077667236328125, 249.41244506835938, 90.09878540039062, 335.4684143066406]"
35,car,0.3312804400920868,"[0.0, 257.7025146484375, 77.30281066894531, 330.56524658203125]"
36,car,0.2938655912876129,"[0.03275299072265625, 260.69757080078125, 73.35993957519531, 334.03192138671875]"
36,car,0.27010899782180786,"[109.82962036132812, 296.7198791503906, 207.85983276367188, 349.2767028808594]"
37,traffic light,0.3611598610877991,"[513.896728515625, 229.1106719970703, 546.7144775390625, 266.47161865234375]"
39,traffic light,0.2739899456501007,"[513.36865234375, 222.06768798828125, 546.724609375, 258.9713134765625]"
39,truck,0.2635798156261444,"[799.1011962890625, 312.63616943359375, 1247.996337890625, 498.33685302734375]"
40,traffic light,0.43556806445121765,"[513.0712890625, 223.3135223388672, 546.314208984375, 260.11334228515625]"
40,truck,0.30195188522338867,"[817.705322265625, 302.8804931640625, 1114.37939453125, 489.48876953125]"
41,traffic light,0.3797529637813568,"[512.9559936523438, 223.2676544189453, 546.6835327148438, 262.84063720703125]"
41,truck,0.26845598220825195,"[819.62060546875, 302.81036376953125, 1121.068115234375, 490.02386474609375]"
42,traffic light,0.415262907743454,"[512.6092529296875, 221.3116455078125, 546.5064697265625, 260.414306640625]"
42,traffic light,0.2631642818450928,"[1198.022216796875, 69.5262680053711, 1279.687744140625, 173.57028198242188]"
43,traffic light,0.40405187010765076,"[512.762939453125, 222.88638305664062, 546.068115234375, 260.5679626464844]"
44,traffic light,0.3446429371833801,"[511.96044921875, 223.685791015625, 546.65966796875, 259.97735595703125]"
45,traffic light,0.28579768538475037,"[512.909423828125, 222.37649536132812, 546.2650146484375, 260.6570129394531]"
45,traffic light,0.2656640410423279,"[1249.2559814453125, 53.16767883300781, 1279.6746826171875, 162.06944274902344]"
45,traffic light,0.2524103820323944,"[1247.890380859375, 52.78315734863281, 1279.46337890625, 132.51336669921875]"
46,traffic light,0.40878817439079285,"[511.04876708984375, 225.44534301757812, 545.5331420898438, 262.5881042480469]"
49,traffic light,0.3236364424228668,"[514.3812866210938, 228.08168029785156, 548.3150024414062, 270.9114990234375]"
50,traffic light,0.3890746831893921,"[514.16796875, 231.3199462890625, 547.83740234375, 272.97198486328125]"
51,traffic light,0.27897942066192627,"[513.7596435546875, 231.43585205078125, 548.4619140625, 273.3472900390625]"
57,traffic light,0.5631829500198364,"[513.550048828125, 229.58160400390625, 554.1336669921875, 280.9591064453125]"
58,traffic light,0.5635886788368225,"[513.5081787109375, 229.4931640625, 554.0543212890625, 280.869384765625]"
59,traffic light,0.40300387144088745,"[513.8660888671875, 228.16551208496094, 555.0635986328125, 282.9111328125]"
60,traffic light,0.5482087731361389,"[513.5430908203125, 229.454833984375, 554.4688720703125, 280.96820068359375]"
66,traffic light,0.2562830150127411,"[519.0805053710938, 208.13137817382812, 563.1207885742188, 273.9220886230469]"
93,traffic light,0.39856886863708496,"[775.7559814453125, 0.636016845703125, 886.1031494140625, 94.55319213867188]"
94,traffic light,0.5978601574897766,"[782.8726806640625, 0.7873992919921875, 884.1461181640625, 93.61822509765625]"
95,traffic light,0.4992382228374481,"[791.9713134765625, 1.0976104736328125, 879.7840576171875, 98.65617370605469]"
96,traffic light,0.5384237170219421,"[787.6507568359375, 1.3891067504882812, 881.6854248046875, 98.71146392822266]"
97,traffic light,0.534339189529419,"[787.7392578125, 1.0028495788574219, 880.56640625, 98.04960632324219]"
101,traffic light,0.25270920991897583,"[792.8404541015625, 0.2839164733886719, 900.8162841796875, 94.35939025878906]"
102,traffic light,0.33940187096595764,"[796.315673828125, 0.75067138671875, 863.953857421875, 73.33737182617188]"
104,traffic light,0.3642853796482086,"[798.889892578125, 0.7989959716796875, 881.81494140625, 67.30630493164062]"
104,traffic light,0.3036797046661377,"[807.0655517578125, 96.53585052490234, 871.0654296875, 141.47531127929688]"
105,traffic light,0.35843414068222046,"[798.7679443359375, 0.410369873046875, 877.6680908203125, 67.26194763183594]"
105,traffic light,0.3462572693824768,"[807.0601196289062, 96.27881622314453, 870.9816284179688, 141.4061279296875]"
106,traffic light,0.38137316703796387,"[662.7271728515625, 1.1736068725585938, 760.3643798828125, 84.12784576416016]"
107,traffic light,0.7329005599021912,"[408.3522033691406, 263.719970703125, 648.4378662109375, 708.3541259765625]"
108,traffic light,0.8224501013755798,"[406.52001953125, 266.0601501464844, 652.4454345703125, 714.3868408203125]"
108,traffic light,0.2707524597644806,"[162.71722412109375, 275.48516845703125, 384.05987548828125, 563.4730224609375]"
109,traffic light,0.8331182599067688,"[406.5262451171875, 265.3997802734375, 651.140869140625, 715.23583984375]"
109,traffic light,0.38247784972190857,"[879.796630859375, 319.58355712890625, 917.4150390625, 417.75848388671875]"
110,traffic light,0.46569404006004333,"[408.2983093261719, 269.28076171875, 649.78564453125, 703.8565673828125]"
110,traffic light,0.34463053941726685,"[895.3988647460938, 320.616943359375, 932.4257202148438, 419.70941162109375]"
110,traffic light,0.2935066521167755,"[406.491943359375, 268.111328125, 647.0404052734375, 523.5391845703125]"
111,traffic light,0.5980064868927002,"[406.94744873046875, 265.9041442871094, 660.0271606445312, 711.6021728515625]"
114,traffic light,0.3654138743877411,"[383.99884033203125, 415.16839599609375, 413.99383544921875, 472.25164794921875]"
114,traffic light,0.2600659728050232,"[960.703857421875, 315.30084228515625, 998.090576171875, 356.84576416015625]"
128,train,0.30242660641670227,"[382.1670837402344, 219.0837860107422, 719.2681884765625, 509.06512451171875]"
